,time,frame,x,y,w,h,Rf,mx,my
33829,1501.6,37540.0,241.0,189.0,100.0,72.0,0.382055,0.0,0.0
33830,1501.72,37543.0,261.5,100.0,27.0,38.0,0.494188,1.0,1.0
33831,1501.72,37543.0,241.0,189.0,100.0,72.0,0.382055,0.0,0.0
33832,1501.84,37546.0,262.5,101.0,27.0,38.0,0.494188,0.0,0.0
33833,1501.84,37546.0,241.0,189.0,100.0,72.0,0.382055,0.0,0.0
33834,1501.96,37549.0,262.5,101.0,27.0,38.0,0.494188,1.0,0.0
33835,1501.96,37549.0,241.0,189.0,100.0,72.0,0.382055,0.0,0.0
33836,1502.08,37552.0,261.5,84.0,29.0,58.0,0.55488,0.0,0.0
33837,1502.08,37552.0,292.5,155.5,29.0,39.0,0.250787,0.0,0.0
33838,1502.2,37555.0,261.5,84.0,29.0,58.0,0.55488,0.0,1.0
33839,1502.2,37555.0,292.5,155.5,29.0,39.0,0.250787,0.0,0.0
33840,1502.32,37558.0,261.5,85.0,29.0,58.0,0.55488,0.0,0.0
33841,1502.32,37558.0,292.5,155.5,29.0,39.0,0.250787,0.0,0.0
33842,1502.44,37561.0,261.5,85.0,29.0,58.0,0.55488,0.0,-1.0
33843,1502.44,37561.0,292.5,155.5,29.0,39.0,0.250787,0.0,0.0
33844,1502.56,37564.0,262.0,83.0,32.0,56.0,0.649136,0.0,1.0
33845,1502.56,37564.0,221.5,119.5,29.0,27.0,0.347926,0.0,0.0
33846,1502.56,37564.0,292.0,155.0,28.0,38.0,0.266602,0.0,0.0
33847,1502.56,37564.0,241.0,189.5,100.0,73.0,0.396593,0.0,-1.0
33848,1502.68,37567.0,262.0,84.0,32.0,56.0,0.649136,0.0,0.0
33849,1502.68,37567.0,221.5,119.5,29.0,27.0,0.347926,0.0,0.0
33850,1502.68,37567.0,292.0,155.0,28.0,38.0,0.266602,0.0,0.0
33851,1502.68,37567.0,241.0,188.5,100.0,73.0,0.396593,0.0,-1.0
33852,1502.8,37570.0,262.0,84.0,32.0,56.0,0.649136,0.0,1.0
33853,1502.8,37570.0,221.5,119.5,29.0,27.0,0.347926,0.0,0.0
33854,1502.8,37570.0,292.0,155.0,28.0,38.0,0.266602,0.0,0.0
33855,1502.8,37570.0,241.0,187.5,100.0,73.0,0.396593,0.0,1.0
33856,1502.92,37573.0,262.0,85.0,32.0,56.0,0.649136,0.0,-1.0
33857,1502.92,37573.0,221.5,119.5,29.0,27.0,0.347926,0.0,0.0
33858,1502.92,37573.0,292.0,155.0,28.0,38.0,0.266602,0.0,0.0
33859,1502.92,37573.0,241.0,188.5,100.0,73.0,0.396593,0.0,-1.0
33860,1503.04,37576.0,261.5,87.5,35.0,55.0,0.758948,0.0,0.0
33861,1503.04,37576.0,294.5,107.0,27.0,34.0,0.263167,0.0,0.0
33862,1503.04,37576.0,311.0,104.5,16.0,39.0,0.256533,0.0,0.0
33863,1503.04,37576.0,291.0,155.0,26.0,38.0,0.263281,0.0,0.0
33864,1503.16,37579.0,261.5,87.5,35.0,55.0,0.758948,-1.0,1.0
33865,1503.16,37579.0,294.5,107.0,27.0,34.0,0.263167,0.0,0.0
33866,1503.16,37579.0,311.0,104.5,16.0,39.0,0.256533,0.0,0.0
33867,1503.16,37579.0,291.0,155.0,26.0,38.0,0.263281,0.0,0.0
33868,1503.28,37582.0,260.5,88.5,35.0,55.0,0.758948,-1.0,-1.0
33869,1503.28,37582.0,294.5,107.0,27.0,34.0,0.263167,0.0,0.0
33870,1503.28,37582.0,311.0,104.5,16.0,39.0,0.256533,0.0,0.0
33871,1503.28,37582.0,291.0,155.0,26.0,38.0,0.263281,0.0,0.0
33872,1503.4,37585.0,259.5,87.5,35.0,55.0,0.758948,1.0,0.0
33873,1503.4,37585.0,294.5,107.0,27.0,34.0,0.263167,0.0,0.0
33874,1503.4,37585.0,311.0,104.5,16.0,39.0,0.256533,0.0,0.0
33875,1503.4,37585.0,291.0,155.0,26.0,38.0,0.263281,0.0,0.0
33876,1503.52,37588.0,278.0,104.0,24.0,28.0,0.342929,0.0,0.0
33877,1503.52,37588.0,311.5,105.0,15.0,42.0,0.291461,0.0,0.0
33878,1503.52,37588.0,256.5,90.0,47.0,58.0,0.737111,-1.0,-1.0
33879,1503.64,37591.0,278.0,104.0,24.0,28.0,0.342929,0.0,0.0
33880,1503.64,37591.0,311.5,105.0,15.0,42.0,0.291461,0.0,0.0
33881,1503.64,37591.0,255.5,89.0,47.0,58.0,0.737111,1.0,1.0
33882,1503.76,37594.0,278.0,104.0,24.0,28.0,0.342929,0.0,0.0
33883,1503.76,37594.0,311.5,105.0,15.0,42.0,0.291461,0.0,0.0
33884,1503.76,37594.0,256.5,90.0,47.0,58.0,0.737111,-1.0,0.0
33885,1503.88,37597.0,278.0,104.0,24.0,28.0,0.342929,0.0,0.0
33886,1503.88,37597.0,311.5,105.0,15.0,42.0,0.291461,0.0,0.0
33887,1503.88,37597.0,255.5,90.0,47.0,58.0,0.737111,1.0,0.0
33888,1504.0,37600.0,244.5,88.0,35.0,52.0,0.698365,-1.0,0.0
33889,1504.0,37600.0,261.0,102.0,30.0,30.0,0.369364,0.0,0.0
33890,1504.0,37600.0,275.5,104.5,25.0,29.0,0.348988,0.0,0.0
33891,1504.0,37600.0,311.0,104.5,16.0,39.0,0.277115,0.0,0.0
33892,1504.0,37600.0,241.5,188.5,103.0,79.0,0.378128,-1.0,1.0
33893,1504.12,37603.0,243.5,88.0,35.0,52.0,0.698365,-1.0,0.0
33894,1504.12,37603.0,261.0,102.0,30.0,30.0,0.369364,0.0,0.0
33895,1504.12,37603.0,275.5,104.5,25.0,29.0,0.348988,0.0,0.0
33896,1504.12,37603.0,311.0,104.5,16.0,39.0,0.277115,0.0,0.0
33897,1504.12,37603.0,240.5,189.5,103.0,79.0,0.378128,-1.0,1.0
33898,1504.24,37606.0,242.5,88.0,35.0,52.0,0.698365,-3.0,1.0
33899,1504.24,37606.0,261.0,102.0,30.0,30.0,0.369364,0.0,0.0
33900,1504.24,37606.0,275.5,104.5,25.0,29.0,0.348988,0.0,0.0
33901,1504.24,37606.0,311.0,104.5,16.0,39.0,0.277115,0.0,0.0
33902,1504.24,37606.0,239.5,190.5,103.0,79.0,0.378128,1.0,-1.0
33903,1504.36,37609.0,239.5,89.0,35.0,52.0,0.698365,3.0,-1.0
33904,1504.36,37609.0,261.0,102.0,30.0,30.0,0.369364,0.0,0.0
33905,1504.36,37609.0,275.5,104.5,25.0,29.0,0.348988,0.0,0.0
33906,1504.36,37609.0,311.0,104.5,16.0,39.0,0.277115,0.0,0.0
33907,1504.36,37609.0,240.5,189.5,103.0,79.0,0.378128,-1.0,3.0
33908,1504.48,37612.0,262.0,103.5,32.0,31.0,0.679172,0.0,0.0
33909,1504.48,37612.0,277.0,105.0,26.0,30.0,0.38517,0.0,0.0
33910,1504.48,37612.0,312.0,105.0,14.0,44.0,0.358181,0.0,0.0
33911,1504.48,37612.0,297.0,116.5,24.0,37.0,0.309902,0.0,0.0
33912,1504.48,37612.0,291.0,155.5,28.0,39.0,0.261076,0.0,0.0
33913,1504.48,37612.0,226.5,93.0,43.0,60.0,0.875827,-2.0,0.0
33914,1504.48,37612.0,276.5,169.0,53.0,56.0,0.410488,0.0,0.0
33915,1504.48,37612.0,242.5,190.0,69.0,58.0,0.33127,0.0,1.0
33916,1504.6,37615.0,262.0,103.5,32.0,31.0,0.679172,0.0,0.0
33917,1504.6,37615.0,277.0,105.0,26.0,30.0,0.38517,0.0,0.0
33918,1504.6,37615.0,312.0,105.0,14.0,44.0,0.358181,0.0,0.0
33919,1504.6,37615.0,297.0,116.5,24.0,37.0,0.309902,0.0,0.0
33920,1504.6,37615.0,291.0,155.5,28.0,39.0,0.261076,0.0,0.0
33921,1504.6,37615.0,224.5,93.0,43.0,60.0,0.875827,0.0,0.0
33922,1504.6,37615.0,276.5,169.0,53.0,56.0,0.410488,0.0,0.0
33923,1504.6,37615.0,242.5,191.0,69.0,58.0,0.33127,0.0,1.0
33924,1504.72,37618.0,262.0,103.5,32.0,31.0,0.679172,0.0,0.0
33925,1504.72,37618.0,277.0,105.0,26.0,30.0,0.38517,0.0,0.0
33926,1504.72,37618.0,312.0,105.0,14.0,44.0,0.358181,0.0,0.0
33927,1504.72,37618.0,297.0,116.5,24.0,37.0,0.309902,0.0,0.0
33928,1504.72,37618.0,291.0,155.5,28.0,39.0,0.261076,0.0,0.0
33929,1504.72,37618.0,224.5,93.0,43.0,60.0,0.875827,0.0,0.0
33930,1504.72,37618.0,276.5,169.0,53.0,56.0,0.410488,0.0,0.0
33931,1504.72,37618.0,242.5,192.0,69.0,58.0,0.33127,0.0,0.0
33932,1504.84,37621.0,262.0,103.5,32.0,31.0,0.679172,0.0,0.0
33933,1504.84,37621.0,277.0,105.0,26.0,30.0,0.38517,0.0,0.0
33934,1504.84,37621.0,312.0,105.0,14.0,44.0,0.358181,0.0,0.0
33935,1504.84,37621.0,297.0,116.5,24.0,37.0,0.309902,0.0,0.0
33936,1504.84,37621.0,291.0,155.5,28.0,39.0,0.261076,0.0,0.0
33937,1504.84,37621.0,224.5,93.0,43.0,60.0,0.875827,0.0,0.0
33938,1504.84,37621.0,276.5,169.0,53.0,56.0,0.410488,0.0,1.0
33939,1504.84,37621.0,242.5,192.0,69.0,58.0,0.33127,0.0,0.0
33940,1504.96,37624.0,262.0,105.5,32.0,31.0,0.632289,0.0,0.0
33941,1504.96,37624.0,276.0,105.0,28.0,30.0,0.438016,0.0,0.0
33942,1504.96,37624.0,294.0,106.0,26.0,34.0,0.31278,0.0,0.0
33943,1504.96,37624.0,311.5,105.5,15.0,41.0,0.323498,0.0,0.0
33944,1504.96,37624.0,291.0,155.5,26.0,37.0,0.283382,0.0,0.0
33945,1504.96,37624.0,274.0,165.5,36.0,47.0,0.284822,0.0,0.0
33946,1504.96,37624.0,212.0,99.5,48.0,91.0,0.754859,-2.0,1.0
33947,1504.96,37624.0,241.5,187.5,95.0,69.0,0.364354,-1.0,1.0
33948,1505.08,37627.0,262.0,105.5,32.0,31.0,0.632289,0.0,0.0
33949,1505.08,37627.0,276.0,105.0,28.0,30.0,0.438016,0.0,0.0
33950,1505.08,37627.0,294.0,106.0,26.0,34.0,0.31278,0.0,0.0
33951,1505.08,37627.0,311.5,105.5,15.0,41.0,0.323498,0.0,0.0
33952,1505.08,37627.0,291.0,155.5,26.0,37.0,0.283382,0.0,0.0
33953,1505.08,37627.0,274.0,165.5,36.0,47.0,0.284822,0.0,0.0
33954,1505.08,37627.0,210.0,100.5,48.0,91.0,0.754859,1.0,-2.0
33955,1505.08,37627.0,240.5,188.5,95.0,69.0,0.364354,-1.0,-1.0
33956,1505.2,37630.0,262.0,105.5,32.0,31.0,0.632289,0.0,0.0
33957,1505.2,37630.0,276.0,105.0,28.0,30.0,0.438016,0.0,0.0
33958,1505.2,37630.0,294.0,106.0,26.0,34.0,0.31278,0.0,0.0
33959,1505.2,37630.0,311.5,105.5,15.0,41.0,0.323498,0.0,0.0
33960,1505.2,37630.0,291.0,155.5,26.0,37.0,0.283382,0.0,0.0
33961,1505.2,37630.0,274.0,165.5,36.0,47.0,0.284822,0.0,0.0
33962,1505.2,37630.0,211.0,98.5,48.0,91.0,0.754859,0.0,0.0
33963,1505.2,37630.0,239.5,187.5,95.0,69.0,0.364354,1.0,1.0
33964,1505.32,37633.0,262.0,105.5,32.0,31.0,0.632289,0.0,0.0
33965,1505.32,37633.0,276.0,105.0,28.0,30.0,0.438016,0.0,0.0
33966,1505.32,37633.0,294.0,106.0,26.0,34.0,0.31278,0.0,0.0
33967,1505.32,37633.0,311.5,105.5,15.0,41.0,0.323498,0.0,0.0
33968,1505.32,37633.0,291.0,155.5,26.0,37.0,0.283382,0.0,0.0
33969,1505.32,37633.0,274.0,165.5,36.0,47.0,0.284822,0.0,0.0
33970,1505.32,37633.0,211.0,98.5,48.0,91.0,0.754859,-1.0,0.0
33971,1505.32,37633.0,240.5,188.5,95.0,69.0,0.364354,-1.0,1.0
33972,1505.44,37636.0,262.0,106.5,32.0,31.0,0.640864,0.0,0.0
33973,1505.44,37636.0,275.5,105.0,29.0,28.0,0.307226,0.0,0.0
33974,1505.44,37636.0,294.5,107.0,27.0,34.0,0.303697,0.0,0.0
33975,1505.44,37636.0,311.5,105.5,15.0,41.0,0.31776,0.0,0.0
33976,1505.44,37636.0,189.0,101.5,56.0,87.0,0.795565,-3.0,1.0
33977,1505.44,37636.0,243.5,190.0,69.0,60.0,0.594845,0.0,1.0
33978,1505.56,37639.0,262.0,106.5,32.0,31.0,0.640864,0.0,0.0
33979,1505.56,37639.0,275.5,105.0,29.0,28.0,0.307226,0.0,0.0
33980,1505.56,37639.0,294.5,107.0,27.0,34.0,0.303697,0.0,0.0
33981,1505.56,37639.0,311.5,105.5,15.0,41.0,0.31776,0.0,0.0
33982,1505.56,37639.0,186.0,102.5,56.0,87.0,0.795565,2.0,-2.0
33983,1505.56,37639.0,243.5,191.0,69.0,60.0,0.594845,0.0,0.0
33984,1505.68,37642.0,262.0,106.5,32.0,31.0,0.640864,0.0,0.0
33985,1505.68,37642.0,275.5,105.0,29.0,28.0,0.307226,0.0,0.0
33986,1505.68,37642.0,294.5,107.0,27.0,34.0,0.303697,0.0,0.0
33987,1505.68,37642.0,311.5,105.5,15.0,41.0,0.31776,0.0,0.0
33988,1505.68,37642.0,188.0,100.5,56.0,87.0,0.795565,1.0,1.0
33989,1505.68,37642.0,243.5,191.0,69.0,60.0,0.594845,0.0,0.0
33990,1505.8,37645.0,262.0,106.5,32.0,31.0,0.640864,0.0,0.0
33991,1505.8,37645.0,275.5,105.0,29.0,28.0,0.307226,0.0,0.0
33992,1505.8,37645.0,294.5,107.0,27.0,34.0,0.303697,0.0,0.0
33993,1505.8,37645.0,311.5,105.5,15.0,41.0,0.31776,0.0,0.0
33994,1505.8,37645.0,189.0,101.5,56.0,87.0,0.795565,1.0,0.0
33995,1505.8,37645.0,243.5,191.0,69.0,60.0,0.594845,0.0,0.0
33996,1505.92,37648.0,263.0,105.5,34.0,33.0,0.650981,0.0,0.0
33997,1505.92,37648.0,276.0,104.5,26.0,29.0,0.306018,0.0,0.0
33998,1505.92,37648.0,311.5,105.5,15.0,41.0,0.299451,0.0,0.0
33999,1505.92,37648.0,217.5,120.5,25.0,31.0,0.31882,0.0,0.0
34000,1505.92,37648.0,160.0,116.0,48.0,104.0,0.79925,-8.0,4.0
34001,1505.92,37648.0,243.5,188.0,101.0,78.0,0.520423,-1.0,0.0
34002,1506.04,37651.0,263.0,105.5,34.0,33.0,0.650981,0.0,0.0
34003,1506.04,37651.0,276.0,104.5,26.0,29.0,0.306018,0.0,0.0
34004,1506.04,37651.0,311.5,105.5,15.0,41.0,0.299451,0.0,0.0
34005,1506.04,37651.0,217.5,120.5,25.0,31.0,0.31882,0.0,0.0
34006,1506.04,37651.0,152.0,120.0,48.0,104.0,0.79925,2.0,-4.0
34007,1506.04,37651.0,242.5,188.0,101.0,78.0,0.520423,-1.0,0.0
34008,1506.16,37654.0,263.0,105.5,34.0,33.0,0.650981,0.0,0.0
34009,1506.16,37654.0,276.0,104.5,26.0,29.0,0.306018,0.0,0.0
34010,1506.16,37654.0,311.5,105.5,15.0,41.0,0.299451,0.0,0.0
34011,1506.16,37654.0,217.5,120.5,25.0,31.0,0.31882,0.0,0.0
34012,1506.16,37654.0,154.0,116.0,48.0,104.0,0.79925,-2.0,0.0
34013,1506.16,37654.0,241.5,188.0,101.0,78.0,0.520423,1.0,0.0
34014,1506.28,37657.0,263.0,105.5,34.0,33.0,0.650981,0.0,0.0
34015,1506.28,37657.0,276.0,104.5,26.0,29.0,0.306018,0.0,0.0
34016,1506.28,37657.0,311.5,105.5,15.0,41.0,0.299451,0.0,0.0
34017,1506.28,37657.0,217.5,120.5,25.0,31.0,0.31882,0.0,0.0
34018,1506.28,37657.0,152.0,116.0,48.0,104.0,0.79925,2.0,-1.0
34019,1506.28,37657.0,242.5,188.0,101.0,78.0,0.520423,-1.0,0.0
34020,1506.4,37660.0,262.5,104.5,33.0,33.0,0.625446,0.0,0.0
34021,1506.4,37660.0,276.0,105.0,24.0,30.0,0.384023,0.0,0.0
34022,1506.4,37660.0,311.0,105.5,16.0,43.0,0.367199,0.0,0.0
34023,1506.4,37660.0,221.0,120.0,28.0,28.0,0.335815,0.0,0.0
34024,1506.4,37660.0,128.0,131.0,42.0,100.0,0.827248,-3.0,1.0
34025,1506.4,37660.0,242.0,191.0,64.0,64.0,0.518813,-1.0,0.0
34026,1506.52,37663.0,262.5,104.5,33.0,33.0,0.625446,0.0,0.0
34027,1506.52,37663.0,276.0,105.0,24.0,30.0,0.384023,0.0,0.0
34028,1506.52,37663.0,311.0,105.5,16.0,43.0,0.367199,0.0,0.0
34029,1506.52,37663.0,221.0,120.0,28.0,28.0,0.335815,0.0,0.0
34030,1506.52,37663.0,125.0,132.0,42.0,100.0,0.827248,17.0,-2.0
34031,1506.52,37663.0,241.0,191.0,64.0,64.0,0.518813,0.0,0.0
34032,1506.64,37666.0,262.5,104.5,33.0,33.0,0.625446,0.0,0.0
34033,1506.64,37666.0,276.0,105.0,24.0,30.0,0.384023,0.0,0.0
34034,1506.64,37666.0,311.0,105.5,16.0,43.0,0.367199,0.0,0.0
34035,1506.64,37666.0,221.0,120.0,28.0,28.0,0.335815,0.0,0.0
34036,1506.64,37666.0,142.0,130.0,42.0,100.0,0.827248,-2.0,1.0
34037,1506.64,37666.0,241.0,191.0,64.0,64.0,0.518813,1.0,1.0
34038,1506.76,37669.0,262.5,104.5,33.0,33.0,0.625446,0.0,0.0
34039,1506.76,37669.0,276.0,105.0,24.0,30.0,0.384023,0.0,0.0
34040,1506.76,37669.0,311.0,105.5,16.0,43.0,0.367199,0.0,0.0
34041,1506.76,37669.0,221.0,120.0,28.0,28.0,0.335815,0.0,0.0
34042,1506.76,37669.0,140.0,131.0,42.0,100.0,0.827248,0.0,0.0
34043,1506.76,37669.0,242.0,192.0,64.0,64.0,0.518813,1.0,0.0
34044,1506.88,37672.0,262.5,104.5,33.0,33.0,0.619859,0.0,0.0
34045,1506.88,37672.0,277.0,105.0,28.0,30.0,0.323777,0.0,0.0
34046,1506.88,37672.0,220.5,120.5,27.0,27.0,0.348762,0.0,0.0
34047,1506.88,37672.0,81.0,141.5,60.0,97.0,0.881276,-8.0,3.0
34048,1506.88,37672.0,230.5,189.5,79.0,63.0,0.727754,0.0,0.0
34049,1507.0,37675.0,262.5,104.5,33.0,33.0,0.619859,0.0,0.0
34050,1507.0,37675.0,277.0,105.0,28.0,30.0,0.323777,0.0,0.0
34051,1507.0,37675.0,220.5,120.5,27.0,27.0,0.348762,0.0,0.0
34052,1507.0,37675.0,73.0,144.5,60.0,97.0,0.881276,-12.0,-3.0
34053,1507.0,37675.0,230.5,189.5,79.0,63.0,0.727754,0.0,0.0
34054,1507.12,37678.0,262.5,104.5,33.0,33.0,0.619859,0.0,0.0
34055,1507.12,37678.0,277.0,105.0,28.0,30.0,0.323777,0.0,0.0
34056,1507.12,37678.0,220.5,120.5,27.0,27.0,0.348762,0.0,0.0
34057,1507.12,37678.0,61.0,141.5,60.0,97.0,0.881276,-12.0,-1.0
34058,1507.12,37678.0,230.5,189.5,79.0,63.0,0.727754,-1.0,-1.0
34059,1507.24,37681.0,262.5,104.5,33.0,33.0,0.619859,0.0,0.0
34060,1507.24,37681.0,277.0,105.0,28.0,30.0,0.323777,0.0,0.0
34061,1507.24,37681.0,220.5,120.5,27.0,27.0,0.348762,0.0,0.0
34062,1507.24,37681.0,49.0,140.5,60.0,97.0,0.881276,-4.0,18.0
34063,1507.24,37681.0,229.5,188.5,79.0,63.0,0.727754,0.0,0.0
34064,1507.36,37684.0,263.5,106.5,31.0,33.0,0.652653,0.0,0.0
34065,1507.36,37684.0,277.0,105.0,26.0,30.0,0.291951,0.0,0.0
34066,1507.36,37684.0,295.0,107.5,28.0,35.0,0.315709,0.0,0.0
34067,1507.36,37684.0,310.5,105.0,17.0,40.0,0.27228,0.0,0.0
34068,1507.36,37684.0,59.5,164.0,61.0,84.0,0.251087,-4.0,4.0
34069,1507.36,37684.0,228.0,191.0,90.0,72.0,0.530774,-2.0,0.0
34070,1507.48,37687.0,263.5,106.5,31.0,33.0,0.652653,0.0,0.0
34071,1507.48,37687.0,277.0,105.0,26.0,30.0,0.291951,0.0,0.0
34072,1507.48,37687.0,295.0,107.5,28.0,35.0,0.315709,0.0,0.0
34073,1507.48,37687.0,310.5,105.0,17.0,40.0,0.27228,0.0,0.0
34074,1507.48,37687.0,55.5,168.0,61.0,84.0,0.251087,-3.0,10.0
34075,1507.48,37687.0,226.0,191.0,90.0,72.0,0.530774,-2.0,0.0
34076,1507.6,37690.0,263.5,106.5,31.0,33.0,0.652653,0.0,0.0
34077,1507.6,37690.0,277.0,105.0,26.0,30.0,0.291951,0.0,0.0
34078,1507.6,37690.0,295.0,107.5,28.0,35.0,0.315709,0.0,0.0
34079,1507.6,37690.0,310.5,105.0,17.0,40.0,0.27228,0.0,0.0
34080,1507.6,37690.0,52.5,178.0,61.0,84.0,0.251087,-3.0,5.0
34081,1507.6,37690.0,224.0,191.0,90.0,72.0,0.530774,-4.0,0.0
34082,1507.72,37693.0,263.5,106.5,31.0,33.0,0.652653,0.0,0.0
34083,1507.72,37693.0,277.0,105.0,26.0,30.0,0.291951,0.0,0.0
34084,1507.72,37693.0,295.0,107.5,28.0,35.0,0.315709,0.0,0.0
34085,1507.72,37693.0,310.5,105.0,17.0,40.0,0.27228,0.0,0.0
34086,1507.72,37693.0,49.5,183.0,61.0,84.0,0.251087,0.0,4.0
34087,1507.72,37693.0,220.0,191.0,90.0,72.0,0.530774,-6.0,2.0
34088,1507.84,37696.0,262.5,106.0,31.0,34.0,0.673526,0.0,0.0
34089,1507.84,37696.0,277.5,105.0,25.0,30.0,0.330584,0.0,0.0
34090,1507.84,37696.0,294.5,108.0,27.0,36.0,0.357141,0.0,0.0
34091,1507.84,37696.0,217.0,121.5,24.0,31.0,0.319036,0.0,0.0
34092,1507.84,37696.0,208.5,188.5,65.0,81.0,0.351007,-2.0,-1.0
34093,1507.96,37699.0,262.5,106.0,31.0,34.0,0.673526,0.0,0.0
34094,1507.96,37699.0,277.5,105.0,25.0,30.0,0.330584,0.0,0.0
34095,1507.96,37699.0,294.5,108.0,27.0,36.0,0.357141,0.0,0.0
34096,1507.96,37699.0,217.0,121.5,24.0,31.0,0.319036,0.0,0.0
34097,1507.96,37699.0,206.5,187.5,65.0,81.0,0.351007,0.0,1.0
34098,1508.08,37702.0,262.5,106.0,31.0,34.0,0.673526,0.0,0.0
34099,1508.08,37702.0,277.5,105.0,25.0,30.0,0.330584,0.0,0.0
34100,1508.08,37702.0,294.5,108.0,27.0,36.0,0.357141,0.0,0.0
34101,1508.08,37702.0,217.0,121.5,24.0,31.0,0.319036,0.0,0.0
34102,1508.08,37702.0,206.5,188.5,65.0,81.0,0.351007,1.0,0.0
34103,1508.2,37705.0,262.5,106.0,31.0,34.0,0.673526,0.0,0.0
34104,1508.2,37705.0,277.5,105.0,25.0,30.0,0.330584,0.0,0.0
34105,1508.2,37705.0,294.5,108.0,27.0,36.0,0.357141,0.0,0.0
34106,1508.2,37705.0,217.0,121.5,24.0,31.0,0.319036,0.0,0.0
34107,1508.2,37705.0,207.5,188.5,65.0,81.0,0.351007,1.0,-1.0
34108,1508.32,37708.0,262.0,105.5,30.0,31.0,0.659168,0.0,0.0
34109,1508.32,37708.0,277.5,104.5,27.0,31.0,0.312631,0.0,0.0
34110,1508.32,37708.0,293.0,107.0,28.0,34.0,0.256429,0.0,0.0
34111,1508.32,37708.0,217.5,120.0,27.0,28.0,0.265472,0.0,0.0
34112,1508.32,37708.0,180.0,168.5,62.0,93.0,0.722061,-4.0,-2.0
34113,1508.44,37711.0,262.0,105.5,30.0,31.0,0.659168,0.0,0.0
34114,1508.44,37711.0,277.5,104.5,27.0,31.0,0.312631,0.0,0.0
34115,1508.44,37711.0,293.0,107.0,28.0,34.0,0.256429,0.0,0.0
34116,1508.44,37711.0,217.5,120.0,27.0,28.0,0.265472,0.0,0.0
34117,1508.44,37711.0,176.0,166.5,62.0,93.0,0.722061,-3.0,2.0
34118,1508.56,37714.0,262.0,105.5,30.0,31.0,0.659168,0.0,0.0
34119,1508.56,37714.0,277.5,104.5,27.0,31.0,0.312631,0.0,0.0
34120,1508.56,37714.0,293.0,107.0,28.0,34.0,0.256429,0.0,0.0
34121,1508.56,37714.0,217.5,120.0,27.0,28.0,0.265472,0.0,0.0
34122,1508.56,37714.0,173.0,168.5,62.0,93.0,0.722061,-1.0,-1.0
34123,1508.68,37717.0,262.0,105.5,30.0,31.0,0.659168,0.0,0.0
34124,1508.68,37717.0,277.5,104.5,27.0,31.0,0.312631,0.0,0.0
34125,1508.68,37717.0,293.0,107.0,28.0,34.0,0.256429,0.0,0.0
34126,1508.68,37717.0,217.5,120.0,27.0,28.0,0.265472,0.0,0.0
34127,1508.68,37717.0,172.0,167.5,62.0,93.0,0.722061,0.0,1.0
34128,1508.8,37720.0,262.5,104.5,31.0,31.0,0.630965,0.0,0.0
34129,1508.8,37720.0,278.0,104.0,28.0,30.0,0.335666,0.0,0.0
34130,1508.8,37720.0,293.5,107.0,27.0,34.0,0.273273,0.0,0.0
34131,1508.8,37720.0,189.5,152.0,51.0,120.0,0.538664,1.0,-3.0
34132,1508.92,37723.0,262.5,104.5,31.0,31.0,0.630965,0.0,0.0
34133,1508.92,37723.0,278.0,104.0,28.0,30.0,0.335666,0.0,0.0
34134,1508.92,37723.0,293.5,107.0,27.0,34.0,0.273273,0.0,0.0
34135,1508.92,37723.0,190.5,149.0,51.0,120.0,0.538664,1.0,-2.0
34136,1509.04,37726.0,262.5,104.5,31.0,31.0,0.630965,0.0,0.0
34137,1509.04,37726.0,278.0,104.0,28.0,30.0,0.335666,0.0,0.0
34138,1509.04,37726.0,293.5,107.0,27.0,34.0,0.273273,0.0,0.0
34139,1509.04,37726.0,191.5,147.0,51.0,120.0,0.538664,2.0,-3.0
34140,1509.16,37729.0,262.5,104.5,31.0,31.0,0.630965,0.0,0.0
34141,1509.16,37729.0,278.0,104.0,28.0,30.0,0.335666,0.0,0.0
34142,1509.16,37729.0,293.5,107.0,27.0,34.0,0.273273,0.0,0.0
34143,1509.16,37729.0,193.5,144.0,51.0,120.0,0.538664,2.0,-4.0
34144,1509.28,37732.0,262.0,105.0,30.0,34.0,0.648665,0.0,0.0
34145,1509.28,37732.0,277.5,104.0,27.0,30.0,0.311437,0.0,0.0
34146,1509.28,37732.0,311.5,105.5,15.0,45.0,0.316876,0.0,0.0
34147,1509.28,37732.0,180.5,124.5,49.0,99.0,0.774711,1.0,-1.0
34148,1509.4,37735.0,262.0,105.0,30.0,34.0,0.648665,0.0,0.0
34149,1509.4,37735.0,277.5,104.0,27.0,30.0,0.311437,0.0,0.0
34150,1509.4,37735.0,311.5,105.5,15.0,45.0,0.316876,0.0,0.0
34151,1509.4,37735.0,181.5,123.5,49.0,99.0,0.774711,0.0,1.0
34152,1509.52,37738.0,262.0,105.0,30.0,34.0,0.648665,0.0,0.0
34153,1509.52,37738.0,277.5,104.0,27.0,30.0,0.311437,0.0,0.0
34154,1509.52,37738.0,311.5,105.5,15.0,45.0,0.316876,0.0,0.0
34155,1509.52,37738.0,181.5,124.5,49.0,99.0,0.774711,0.0,-1.0
34156,1509.64,37741.0,262.0,105.0,30.0,34.0,0.648665,0.0,0.0
34157,1509.64,37741.0,277.5,104.0,27.0,30.0,0.311437,0.0,0.0
34158,1509.64,37741.0,311.5,105.5,15.0,45.0,0.316876,0.0,0.0
34159,1509.64,37741.0,181.5,123.5,49.0,99.0,0.774711,0.0,1.0
